Timestamp,TVL
1604448000,428075729.2
1604534400,420419374.3
1604620800,418989350.2
1604707200,562308765.5
1604793600,602975467.5
1604880000,618027359.9
1604966400,657365411.7
1605052800,643599086.1
1605139200,754498561.2
1605225600,665456099.5
1605312000,689838861.9
1605398400,638706161
1605484800,706470965.3
1605571200,695447397.3
1605657600,740335620
1605744000,781034335.1
1605830400,754402639.1
1605916800,839175318.6
1606003200,813044361.5
1606089600,764283059.5
1606176000,818737782.7
1606262400,865563790.6
1606348800,830468912.3
1606435200,703904885.4
1606521600,669660039.3
1606608000,680900289.9
1606694400,703587452.8
1606780800,782065002.4
1606867200,849943582.3
1606953600,858618507.5
1607040000,856897771.4
1607126400,828117889
1607212800,835279929.4
1607299200,826530068.4
1607385600,840728375.4
1607472000,832006483.3
1607558400,757500473.6
1607644800,736257031.8
1607731200,676074610.8
1607817600,719849784.3
1607904000,743001585.6
1607990400,736103612
1608076800,825219641.6
1608163200,827775460.5
1608249600,867300946.6
1608336000,891384861
1608422400,991279754.2
1608508800,968392251.1
1608595200,886412882.7
1608681600,969355518.9
1608768000,1184473637
1608854400,1079933648
1608940800,1194813245
1609027200,1273375961
1609113600,1232850842
1609200000,1292555712
1609286400,1277623794
1609372800,1200579346
1609459200,1245035601
1609545600,1221680512
1609632000,1327670859
1609718400,1340057930
1609804800,1386591433
1609891200,1743477051
1609977600,2073571089
1610064000,1924425393
1610150400,2028203691
1610236800,1860367518
1610323200,2053634204
1610409600,2012377287
1610496000,2228014878
1610582400,2457417870
1610668800,2486604135
1610755200,1740797818
1610841600,1829914041
1610928000,1711691913
1611014400,1702467077
1611100800,1783830188
1611187200,1671285770
1611273600,1605352415
1611360000,1543704795
1611446400,1664523638
1611532800,1882850104
1611619200,1973512417
1611705600,1808091539
1611792000,1758571260
1611878400,1757661778
1611964800,1825419506
1612051200,1844267697
1612137600,2052810958
1612224000,1956382537
1612310400,1920229229
1612396800,1874876088
1612483200,1935880945
1612569600,2080835997
1612656000,2083252470
1612742400,2098832701
1612828800,2251789466
1612915200,2420215822
1613001600,2966823066
1613088000,2915310156
1613174400,2909881535
1613260800,2873781961
1613347200,2890701633
1613433600,2756989880
1613520000,2848053346
1613606400,2690200396
1613692800,2706131869
1613779200,2548993295
1613865600,2845851546
1613952000,2663846335
1614038400,2360975323
1614124800,1872509541
1614211200,2299227631
1614297600,2300338100
1614384000,2089584442
1614470400,2173808056
1614556800,1980172913
1614643200,2244266330
1614729600,2497763689
1614816000,2700038566
1614902400,2591384957
1614988800,2332694935
1615075200,2377231181
1615161600,2480820702
1615248000,2418022080
1615334400,2565764361
1615420800,2594581887
1615507200,2474409001
1615593600,2329802958
1615680000,2357988644
1615766400,2264883565
1615852800,2180824526
1615939200,2193512316
1616025600,2116690515
1616112000,2261243259
1616198400,2206611699
1616284800,2451855694
1616371200,2261519166
1616457600,2329444009
1616544000,2086636516
1616630400,2105384262
1616716800,1939766506
1616803200,1963619570
1616889600,1970323369
1616976000,1961836944
1617062400,1999166360
1617148800,2090075114
1617235200,1980332021
1617321600,2134827165
1617408000,2319804934
1617494400,2330563557
1617580800,2347170439
1617667200,2287529912
1617753600,2521228516
1617840000,2353225436
1617926400,2224404563
1618012800,2333305106
1618099200,2309090860
1618185600,2175717446
1618272000,2170021269
1618358400,2240139922
1618444800,2306039302
1618531200,2375084842
1618617600,2466748872
1618704000,2482145132
1618790400,1991346165
1618876800,2038746041
1618963200,1831395418
1619049600,1933588088
1619136000,1911115077
1619222400,1580207331
1619308800,1671900800
1619395200,1626588215
1619481600,1814718608
1619568000,1935878267
1619654400,1920150317
1619740800,2043745964
1619827200,2104878034
1619913600,2073216195
1620000000,1979609310
1620086400,2150968269
1620172800,2113319890
1620259200,2055196030
1620345600,2104185116
1620432000,2147156460
1620518400,2227702566
1620604800,2104002539
1620691200,2075229691
1620777600,1953523428
1620864000,2328978744
1620950400,2255303485
1621036800,2241870331
1621123200,2101539309
1621209600,2341544664
1621296000,2664684291
1621382400,1727308271
1621468800,1900175262
1621555200,1762060475
1621641600,1785940091
1621728000,1376343177
1621814400,1589022349
1621900800,1629841407
1621987200,1671579283
1622073600,1579372840
1622160000,1373113248
1622246400,1285590815
1622332800,1396769469
1622419200,1538460776
1622505600,1500006639
1622592000,1988365976
1622678400,2106022441
1622764800,1896559855
1622937600,1866862225
1623024000,1902675131
1623110400,1687571561
1623196800,1665687310
1623283200,1572604808
1623369600,1458035316
1623456000,1382304191
1623628800,1488135649
1623715200,1547716778
1623801600,1502082313
1623888000,1447934103
1623974400,1290404526
1624060800,1317826256
1624147200,1349266712
1624233600,1077117990
1624320000,1061780606
1624406400,1157304577
1624492800,1041287030
1624579200,932057248.4
1624665600,927228609.1
1624752000,992522641
1624838400,1102519375
1624924800,1188621783
1625011200,1248965433
1625097600,1137320616
1625184000,1142358965
1625270400,1201793764
1625356800,1359620612
1625443200,1558673538
1625529600,1660480586
1625616000,1678331495
1625702400,1442790289
1625788800,1671836129
1625875200,1603025238
1625961600,1749844329
1626048000,1710176386
1626134400,1603426074
1626220800,1699644413
1626307200,1515914112
1626393600,1430730297
1626480000,1417680591
1626566400,1421963759
1626652800,1331654520
1626739200,1254212094
1626825600,1422485707
1626912000,1452042146
1626998400,1434652934
1627084800,1427045429
1627171200,1404669543
1627257600,1563814383
1627344000,1540620126
1627430400,1574289095
1627516800,1673598887
1627603200,1598317973
1627689600,1688039708
1627776000,1750758399
1627862400,1622080431
1627948800,1574193892
1628035200,1717382037
1628121600,1786158805
1628208000,1758284667
1628294400,1836312444
1628380800,1790994169
1628467200,1805048122
1628553600,1816512689
1628640000,1936626717
1628726400,1853338540
1628812800,2124253790
1628899200,2231158111
1628985600,2198267384
1629072000,2108276378
1629158400,1988771455
1629244800,2023858534
1629331200,2118495285
1629417600,2163495978
1629504000,2275281364
1629590400,2276765204
1629676800,2328630693
1629763200,2203512447
1629849600,2178193797
1629936000,2017195896
1630022400,2134724879
1630108800,2096410815
1630195200,2053344891
1630281600,1992843019
1630368000,1995055743
1630454400,2235068450
1630540800,2289545683
1630627200,2185347438
1630713600,2189621160
1630800000,2256791226
1630886400,2358392657
1630972800,1923825259
1631059200,2052159391
1631145600,2092732964
1631232000,1924545357
1631318400,1966642629
1631404800,2026473448
1631491200,2181216314
1631577600,1932610365
1631664000,2438235816
1631750400,2590381525
1631836800,2535966167
1631923200,2255424300
1632009600,2247493310
1632096000,1972097855
1632182400,1774340484
1632268800,1949590863
1632355200,1963617800
1632441600,1916285861
1632528000,1851977003
1632614400,1901596187
1632700800,1829631418
1632787200,1745537087
1632873600,1707359431
1632960000,1772576063
1633046400,1923975813
1633132800,2056075123
1633219200,1998683880
1633305600,1944279925
1633392000,1960290805
1633478400,1982454574
1633564800,1955560488
1633651200,1978995827
1633737600,1935353844
1633824000,1944444930
1633910400,1820394605
1633996800,1815160223
1634083200,1798283725
1634169600,1828427963
1634256000,1881715016
1634342400,1886690760
1634428800,1872458401
1634515200,1851507278
1634601600,1820671603
1634688000,1851694574
1634774400,1938061545
1634860800,1868731802
1634947200,1858909572
1635033600,1930981153
1635120000,1867088305
1635206400,1927837201
1635292800,2077611313
1635379200,1838113200
1635465600,1893188056
1635552000,2021167586
1635638400,1975927384
1635724800,1982658403
1635811200,2013138109
1635897600,2077240269
1635984000,2233504451
1636070400,2103235552
1636156800,2066513306
1636243200,2042554471
1636329600,2090976277
1636416000,2131361621
1636502400,2143563051
1636588800,2049783351
1636675200,2046960671
1636761600,1994069481
1636848000,2023589172
1636934400,2035928760
1637020800,1984524974
1637107200,1828821585
1637193600,1905506402
1637280000,1758961391
1637366400,1878700872
1637452800,1907801348
1637539200,1820172071
1637625600,1771339929
1637712000,1800064202
1637798400,1758840912
1637884800,1770916548
1637971200,1633718645
1638057600,1639758964
1638144000,1676244306
1638230400,1734480105
1638316800,1750706683
1638403200,1738373275
1638489600,1721593400
1638576000,1593587841
1638662400,1503269561
1638748800,1387053390
1638835200,1477696732
1638921600,1456468544
1639008000,1559570722
1639094400,1393878733
1639180800,1330010469
1639267200,1425294034
1639353600,1416491193
1639440000,1296579450
1639526400,1308923818
1639612800,1362635764
1639699200,1324879395
1639785600,1304464392
1639872000,1335787947
1639958400,1349511789
1640044800,1334077267
1640131200,1382852024
1640217600,1395463284
1640304000,1479358454
1640390400,1441787496
1640476800,1457494363
1640563200,1487704866
1640649600,1495337715
1640736000,1417539288
1640822400,1342491154
1640908800,1333141249
1640995200,1353702041
1641081600,1395645615
1641168000,1456341636
1641254400,1544789676
1641340800,1502953107
1641427200,1446306184
1641513600,1347398252
1641600000,1276824376
1641686400,1193799666
1641772800,1202427850
1641859200,1176798090
1641945600,1214890852
1642032000,1265452479
1642118400,1221392593
1642204800,1243013132
1642291200,1254004565
1642377600,1257132887
1642464000,1207090866
1642550400,1195918934
1642636800,1173785850
1642723200,1134468036
1642809600,977256588.3
1642896000,891957194.2
1642982400,908251724.3
1643068800,883323471.4
1643155200,913488769.6
1643241600,977752272
1643328000,939853021.6
1643414400,967294505.4
1643500800,1059467891
1643587200,1020632535
1643673600,1092160177
1643760000,1094691842
1643846400,1089949307
1643932800,1042420179
1644019200,1134950707
1644105600,1175647191
1644192000,1184642669
1644278400,1202745283
1644364800,1162462002
1644451200,1203247814
1644537600,1122877522
1644624000,1046394978
1644710400,1045156030
1644796800,990404111.9
1644883200,986996759.2
1644969600,1118586933
1645056000,1099037986
1645142400,1011939321
1645228800,972506627.1
1645315200,966023320.8
1645401600,913147812.3
1645488000,867589038.4
1645574400,898063437.7
1645660800,864441234.1
1645747200,887805747.7
1645833600,933390456.4
1645920000,908072652
1646006400,874536212.1
1646092800,973957435.2
1646179200,948262369.4
1646265600,941507512.9
1646352000,872018963
1646438400,828302310.3
1646524800,878168188.9
1646611200,815961579.7
1646697600,836330710.3
1646784000,881577383.5
1646870400,1010806973
1646956800,951323062.4
1647043200,910318265.7
1647129600,913109122.5
1647216000,859538885.8
1647388800,884787489.5
1647475200,944631207.4
1647561600,973124463.6
1647648000,1093063727
1647734400,1082495168
1647820800,1110281449
1647907200,1078191075
1647993600,1082874750
1648080000,1117303755
1648166400,1116019396
1648252800,1084278639
1648339200,1085927603
1648425600,1141248004
1648512000,1151528556
1648598400,1195185455
1648684800,1294238897
1648771200,1292168713
1648857600,1375849819
1648944000,1324655831
1649030400,1327418965
1649116800,1284150962
1649203200,1195151732
1649289600,1101914925
1649376000,1132969552
1649462400,1068871992
1649548800,1090852024
1649635200,1059415656
1649721600,942897082.7
1649808000,994974232.4
1649894400,1081777487
1649980800,1070767255
1650067200,1096385020
1650153600,1077949961
1650240000,1038078886
1650326400,1069026716
1650412800,1173245644
1650499200,1232714371
1650585600,1165319699
1650672000,1097824604
1650758400,1131684729
1650844800,1099871678
1650931200,1175854820
1651017600,1101684789
1651104000,1113352782
1651190400,1103038169
1651276800,1026537727
1651363200,906553650.4
1651449600,982106735
1651536000,968534699
1651622400,946920558.9
1651708800,1021606641
1651795200,930305963.5
1651881600,934703842.4
1651968000,882028037.2
1652054400,836949461.7
1652140800,712387191.9
1652227200,687330939.8
1652313600,501949850.1
1652400000,519185100.3
1652486400,511998268.1
1652572800,500439289.8
1652659200,525682419.9
1652745600,524123231.8
1652832000,524643220.9
1653004800,508885368.9
1653091200,491508641.7
1653177600,503025009.3
1653264000,534227639.3
1653436800,488245137.7
1653523200,454530171
1653696000,458105582.7
1653782400,479259239.5
1654041600,529793932.6
1654128000,529495934
1654214400,485713188.1
1654300800,468596685.9
1654387200,454424634.4
1654473600,463578761.8
1654560000,440317995.1
1654646400,459494414.1
1654732800,446907863
1654905600,403713480.1
1654992000,383440678.9
1655078400,303127548.2
1655164800,290758318
1655251200,269820550.5
1655337600,304838401.3
1655424000,272168367.8
1655510400,270569369.9
1655596800,246542727.6
